  [0xd10102] __TEXT,__const: accessorysensormgrd
  [0xd973eb] __TEXT,__cstring: %s:%d: %s Container-wide extent manipulation is in progress, cannot delete volume
  [0xd9743e] __TEXT,__cstring: %s:%d: %s can not delete a volume that is already mounted/deleting/replicating
  [0xd9748e] __TEXT,__cstring: %s:%d: %s Deleting volume %s, volume index %u
  [0xd974bd] __TEXT,__cstring: %s:%d: %s failed to enter transaction, error = %d
  [0xd974f0] __TEXT,__cstring: %s:%d: %s failed to add file system to reaper: %d
  [0xd97523] __TEXT,__cstring: %s:%d: %s set apfs_fixup_flags to %#llx
  [0xd9754c] __TEXT,__cstring: clear_invalid_fixups
  [0xd97561] __TEXT,__cstring: %s:%d: %s couldn't enter transaction to set apfs_fixup_flags, %d
  [0xd975a3] __TEXT,__cstring: %s:%d: %s doc-id index needs rebuild, doc_id_index_flags 0x%x, role %u, doc_id_index_xid %llu, expected_xid %llu
  [0xd97615] __TEXT,__cstring: mark_doc_id_index_for_rebuild_if_needed
  [0xd9763d] __TEXT,__cstring: %s:%d: %s doc-id index is stale (apfs_doc_id_index_xid %llu, expected xid %llu), but volume is RO
  [0xd976a0] __TEXT,__cstring: %s:%d: %s failed to enter tx, error %d
  [0xd976c8] __TEXT,__cstring: %s:%d: %s failed to leave tx, error %d
  [0xd976f0] __TEXT,__cstring: %s:%d: %s failed to mark doc-id index for rebuild, error %d
  [0xd9772d] __TEXT,__cstring: check_stale_doc_id_index
  [0xd97746] __TEXT,__cstring: %s:%d: %s failed to clean up doc-id trees, error %d
  [0xd9777b] __TEXT,__cstring: %s:%d: %s prepare for rebuild, doc_id_index_flags 0x%x, doc_id_tree_oid %llu, prev_doc_id_tree_oid %llu, doc_id_tree_type %u, apfs_next_doc_id %d
  [0xd9780e] __TEXT,__cstring: %s:%d: %s failed to delete doc-id tree, error %d
  [0xd97840] __TEXT,__cstring: %s:%d: %s failed to delete prev doc-id tree, error %d
  [0xd97877] __TEXT,__cstring: %s:%d: %s failed to delete prev doc-id tree (no tracked files), error %d
  [0xd978c1] __TEXT,__cstring: %s:%d: %s unable to mount livefs as volume is restoring or mounted
  [0xd97905] __TEXT,__cstring: apfs_mount_livefs
  [0xd97917] __TEXT,__cstring: %s:%d: %s can't mount root filesystem writeable
  [0xd97948] __TEXT,__cstring: %s:%d: %s failed to mark sealed volume's seal as broken: %s(%d)
  [0xd97989] __TEXT,__cstring: %s:%d: %s unsupported apfs_readonly_compatible_features (%llx): mount r/o
  [0xd979d4] __TEXT,__cstring: %s:%d: %s overprovisioning volume can only mount r/o
  [0xd97a0a] __TEXT,__cstring: %s:%d: %s spaceman_info() shouldn't have failed, ignoring.
  [0xd97a46] __TEXT,__cstring: %s:%d: %s mount no firmlinks
  [0xd97a64] __TEXT,__cstring: com.apple.private.apfs.force-firmlink-stitch
  [0xd97a91] __TEXT,__cstring: %s:%d: %s mount force firmlinks
  [0xd97ab2] __TEXT,__cstring: %s:%d: %s failed to fetch the fext tree (error %d)
  [0xd97ae6] __TEXT,__cstring: %s:%d: %s failed to fetch the integrity object (error %d)
  [0xd97b21] __TEXT,__cstring: %s:%d: %s Cannot load the filesystem root tree: %s(%d)
  [0xd97b59] __TEXT,__cstring: %s:%d: %s Cannot load the secondary filesystem root tree: %s(%d)
  [0xd97b9b] __TEXT,__cstring: %s:%d: %s failed to fetch the extentref tree (error %d)
  [0xd97bd4] __TEXT,__cstring: %s:%d: %s failed to fetch the pfkur tree (error %d)
  [0xd97c09] __TEXT,__cstring: %s:%d: %s failed to check if doc-id index is stale (error %d)
  [0xd97c48] __TEXT,__cstring: apfs_mount
  [0xd97c53] __TEXT,__cstring: %s:%d: %s EALREADY; rooted from snap, apfs %p
  [0xd97c82] __TEXT,__cstring: %s:%d: %s Can't mount a volume undergoing restore/livefs-create
  [0xd97cc3] __TEXT,__cstring: mount_wait_(un)mount
  [0xd97cd8] __TEXT,__cstring: %s:%d: %s encryption type %llx unsupported
  [0xd97d04] __TEXT,__cstring: %s:%d: %s unsupported apfs_incompatible_features (%llx): unable to mount
  [0xd97d4e] __TEXT,__cstring: %s:%d: %s Volume is incompletely restored and needs to be cleaned up
  [0xd97d94] __TEXT,__cstring: %s:%d: %s mount for ramdisk
  [0xd97db1] __TEXT,__cstring: %s:%d: %s resizing will be cancelled as the user volume is encrypted and is changing mount state to mounted
  [0xd97e1e] __TEXT,__cstring: %s:%d: %s Failed to unwrap metadata crypto state: %d
  [0xd97e54] __TEXT,__cstring: %s:%d: %s Failed to cache VEK crypto state
  [0xd97e80] __TEXT,__cstring: %s:%d: %s successfully loaded vek during mount
  [0xd97eb0] __TEXT,__cstring: %s:%d: %s Failed to cache VEKd crypto state
  [0xd97edd] __TEXT,__cstring: %s:%d: %s successfully loaded VEKd during mount
  [0xd97f0e] __TEXT,__cstring: apfs_unmount_fixup_thread_exit
  [0xd97f2d] __TEXT,__cstring: apfs-unmount
  [0xd97f3a] __TEXT,__cstring: %s:%d: %s couldn't create extentref tree for remap mode, err %d
  [0xd97f7b] __TEXT,__cstring: apfs_mount_update
  [0xd97f8d] __TEXT,__cstring: %s:%d: %s failed to persist ephemeral grafts, err %d
  [0xd97fc3] __TEXT,__cstring: %s:%d: Volume role %d is not allowed at fs index %d
  [0xd97ff8] __TEXT,__cstring: apfs_is_volume_fsindex_allowed
  [0xd98017] __TEXT,__cstring: apfs_is_volume_role_allowed
  [0xd98033] __TEXT,__cstring: %s:%d: Volume role 0x%x is not allowed on this container
  [0xd9806c] __TEXT,__cstring: %s:%d: Volume role 0x%x is not allowed for an unencrypted volume
  [0xd980ae] __TEXT,__cstring: com.apple.private.apfs.change-special-role
  [0xd980d9] __TEXT,__cstring: %s:%d: cannot change role of xART volume
  [0xd98103] __TEXT,__cstring: %s:%d: cannot change role of Backup volume
  [0xd9812f] __TEXT,__cstring: %s:%d: cannot change role of SideCar volume
  [0xd9815c] __TEXT,__cstring: %s:%d: cannot change role of system-unique volume
  [0xd9818f] __TEXT,__cstring: com.apple.private.apfs.xart
  [0xd981ab] __TEXT,__cstring: %s:%d: Creating an xART volume without entitlements is not allowed.
  [0xd981f0] __TEXT,__cstring: %s:%d: Volume role 0x%x is not supported in container
  [0xd98227] __TEXT,__cstring: %s:%d: %s Failed to get fsys oid %lld - %s
  [0xd98253] __TEXT,__cstring: %s:%d: %s Volume role 0x%x already exists in container uuid %s
  [0xd98293] __TEXT,__cstring: %s:%d: %s Encrypted volume is not allowed with special role = 0X%x
  [0xd982d7] __TEXT,__cstring: apfsuuid
  [0xd982e0] __TEXT,__cstring: %s:%d: request to create volume failed, err  %d
  [0xd98311] __TEXT,__cstring: apfs_newfs
  [0xd9831c] __TEXT,__cstring: %s:%d: %s fs tree type 0x%x invalid, using virtual btree instead
  [0xd9835e] __TEXT,__cstring: %s:%d: %s extentref tree type 0x%x invalid, using physical btree instead
  [0xd983a8] __TEXT,__cstring: %s:%d: %s snapmeta tree type 0x%x invalid, using physical btree instead
  [0xd983f1] __TEXT,__cstring: %s:%d: %s fext tree type 0x%x invalid, using physical btree instead
  [0xd98436] __TEXT,__cstring: %s:%d: %s bad overprovisioning volume configuration: reserve %lld quota %lld
  [0xd98484] __TEXT,__cstring: %s:%d: %s no space for a new file system (slot %d, max %d)
  [0xd984c0] __TEXT,__cstring: %s:%d: %s existing file system (slot %d)
  [0xd984ea] __TEXT,__cstring: %s:%d: %s tx_enter() failed: %d
  [0xd9850b] __TEXT,__cstring: %s:%d: %s failed to create fs: %d
  [0xd9852e] __TEXT,__cstring: %s:%d: %s this volume requires valid UUID option specified
  [0xd9856a] __TEXT,__cstring: %s:%d: %s UUID %s is not allowed, error %d
  [0xd98596] __TEXT,__cstring: %s:%d: %s allocated unwritten file extents are now supported
  [0xd985d4] __TEXT,__cstring: %s:%d: %s extended vek protection classes are now supported
  [0xd98611] __TEXT,__cstring: %s:%d: %s FS will NOT have extended vek protection classes
  [0xd9864d] __TEXT,__cstring: %s:%d: %s Could not set fs bounds for guarantee %lld and quota %lld: %d
  [0xd98696] __TEXT,__cstring: %s:%d: %s FS will NOT be encrypted.
  [0xd986bb] __TEXT,__cstring: %s:%d: %s unable to create/store metadata crypto (%d)
  [0xd986f2] __TEXT,__cstring: %s:%d: %s fs omap initialization failed: %d
  [0xd9871f] __TEXT,__cstring: %s:%d: %s fs root tree creation failed: %d
  [0xd9874b] __TEXT,__cstring: %s:%d: %s secondary fs root tree creation failed: %d
  [0xd98781] __TEXT,__cstring: %s:%d: %s secondary fs root tree is created
  [0xd987ae] __TEXT,__cstring: %s:%d: %s expanded records are now supported
  [0xd987dc] __TEXT,__cstring: %s:%d: %s clone mapping is enabled for this volume
  [0xd98810] __TEXT,__cstring: %s:%d: %s attribution tags are supported on this volume
  [0xd98849] __TEXT,__cstring: %s:%d: %s fs extentref tree creation failed: %d
  [0xd9887a] __TEXT,__cstring: %s:%d: %s fs snapshot metadata tree creation failed: %d
  [0xd988b3] __TEXT,__cstring: %s:%d: %s fs fext tree creation failed: %d
  [0xd988df] __TEXT,__cstring: %s:%d: %s fs pfkur tree creation failed: %d
  [0xd9890c] __TEXT,__cstring: %s:%d: %s clonegroup tree creation failed: %s
  [0xd9893b] __TEXT,__cstring: %s:%d: %s clonegroups enabled for this volume
  [0xd9896f] __TEXT,__cstring: %s:%d: %s fs root dir creation failed: %d
  [0xd9899a] __TEXT,__cstring: private-dir
  [0xd989a6] __TEXT,__cstring: %s:%d: %s fs private dir creation failed: %d
  [0xd989d4] __TEXT,__cstring: %s:%d: %s unable to create/store data sw crypto (%d)
  [0xd98a0a] __TEXT,__cstring: %s:%d: %s fs creation failed: %d ... cleaning up...
  [0xd98a3f] __TEXT,__cstring: %s:%d: %s failed to delete fs root tree after fs creation failed: %d
  [0xd98a85] __TEXT,__cstring: %s:%d: %s failed to delete secondary fs root tree after fs creation failed: %d
  [0xd98ad5] __TEXT,__cstring: %s:%d: %s failed to delete fs snap metadata tree after fs creation failed: %d
  [0xd98b24] __TEXT,__cstring: %s:%d: %s failed to delete fs extentref tree after fs creation failed: %d
  [0xd98b6f] __TEXT,__cstring: %s:%d: %s failed to delete fs fext tree after fs creation failed: %d
  [0xd98bb5] __TEXT,__cstring: %s:%d: %s failed to delete pfkur tree after fs creation failed: %d
  [0xd98bf9] __TEXT,__cstring: %s:%d: %s failed to delete fs clonegroup tree after fs creation failed: %d
  [0xd98c45] __TEXT,__cstring: %s:%d: %s failed to destroy omap after fs creation failed: %d
  [0xd98c84] __TEXT,__cstring: %s:%d: %s failed to wait on reaper: %d
  [0xd98cac] __TEXT,__cstring: %s:%d: %s Couldn't reopen transaction to clean up: %d
  [0xd98ce3] __TEXT,__cstring: %s:%d: %s Couldn't clean up crypto state: %d
  [0xd98d11] __TEXT,__cstring: %s:%d: %s spaceman_free failed for LBA %llx, size %llu : %d %s
  [0xd98d51] __TEXT,__cstring: apfs_free_data_blocks
  [0xd98d67] __TEXT,__cstring: %s:%d: %s Cannot join transaction %lld to reserve %lld blocks for inode %lld: %s(%d)
  [0xd98dbd] __TEXT,__cstring: apfs_make_space_reservation
  [0xd98dd9] __TEXT,__cstring: %s:%d: %s Cannot reserve %llu blocks for inode %lld: %s(%d)
  [0xd98e16] __TEXT,__cstring: %s:%d: %s Underflow detected in reserved ranges counter for inode %lld
  [0xd98e5e] __TEXT,__cstring: %s:%d: %s Underflow detected in unwritten ranges counter for inode %lld
  [0xd98ea7] __TEXT,__cstring: "Number of bytes in new ranges %lld for inode %p does not match number of blocks %lld\n" @%s:%d
  [0xd98f07] __TEXT,__cstring: %s:%d: %s Number of bytes in new ranges %lld for inode %lld does not match number of reserved blocks %lld
  [0xd98f72] __TEXT,__cstring: %s:%d: %s cannot update inode flags for inode %llu: %s(%d)
  [0xd98fae] __TEXT,__cstring: fs_update_prev_fsize
  [0xd98fc3] __TEXT,__cstring: %s:%d: %s cannot save previous file size on inode %llu: %s(%d)
  [0xd99003] __TEXT,__cstring: %s:%d: %s cannot start transaction to save previous file size of inode %llu: %s(%d)
  [0xd9905c] __TEXT,__cstring: !(ino->iflags & (JI_NAMEDSTREAM | JI_RAW_ENCRYPTED))
  [0xd99091] __TEXT,__cstring: ino->rsrc_ekwk == cur_ekwk
  [0xd990ac] __TEXT,__cstring: sino->iflags & JI_NAMEDSTREAM
  [0xd990ca] __TEXT,__cstring: ino->iflags & JI_NAMEDSTREAM
  [0xd990e7] __TEXT,__cstring: apfs_kb_supports_class(apfs, 4)
  [0xd99107] __TEXT,__cstring: %s:%d: cannot get on-disk ekwk %llu, %d
  [0xd99130] __TEXT,__cstring: get_unwrapped_ekwk_snap
  [0xd99148] __TEXT,__cstring: %s:%d: cannot unwrap ekwk %llu, error = %d (apfs flags = 0x%llx)
  [0xd9918a] __TEXT,__cstring: skey_has_ek(ek)
  [0xd9919e] __TEXT,__cstring: %s:%d: %s cannot deref pexts %llu, %llu:+%llu, %d
  [0xd991d1] __TEXT,__cstring: free_fext_resources
  [0xd991e5] __TEXT,__cstring: %s:%d: %s cannot deref crypto id %llu, %d
  [0xd99210] __TEXT,__cstring: key != val
  [0xd9921b] __TEXT,__cstring: !(ino->iflags & JI_RAW_ENCRYPTED)
  [0xd9923d] __TEXT,__cstring: (((src->mode) & 0170000) == 0100000)
  [0xd99262] __TEXT,__cstring: curr_xid && (curr_xid != ((xid_t)~0ULL))
  [0xd9928b] __TEXT,__cstring: clone_iteratively
  [0xd9929d] __TEXT,__cstring: %s:%d: %s can't enter the cleanup transaction, ret %d
  [0xd992d4] __TEXT,__cstring: clone_file_fexts
  [0xd992e5] __TEXT,__cstring: %s:%d: cannot generate new class %u key, error = %d (apfs flags = 0x%llx)
  [0xd99330] __TEXT,__cstring: insert_new_skey
  [0xd99340] __TEXT,__cstring: %s:%d: cannot insert scalable key %d
  [0xd99366] __TEXT,__cstring: src->iflags & JI_HAS_RAW_ENCRYPTED
  [0xd99389] __TEXT,__cstring: snk->iflags & JI_RAW_ENCRYPTED
  [0xd993a8] __TEXT,__cstring: %s:%d: %s prev doc-id lookup failed, error %d
  [0xd993d7] __TEXT,__cstring: get_file_id_by_doc_id
  [0xd993ed] __TEXT,__cstring: apfs_fixup_thread_lookup
  [0xd99406] __TEXT,__cstring: %s:%d: %s Volume inconsistency detected by %s:%u!
  [0xd99439] __TEXT,__cstring: apfs_mark_inconsistent_
  [0xd99451] __TEXT,__cstring: %s:%d: %s failed to decrement refcnt on crypto-id %lld on behalf of ino %lld %lld:%lld (err %d)
  [0xd994b2] __TEXT,__cstring: sr_remove_fexts
  [0xd994c2] __TEXT,__cstring: %s:%d: %s failed to dereference blocks, pbn:%llu len:%llu (err %d)
  [0xd99506] __TEXT,__cstring: %s:%d: %s failed to remove extent %lld %lld:%lld (err %d)
  [0xd99541] __TEXT,__cstring: %s:%d: failed to allocate %d dir stack entries (%zu bytes)
  [0xd9957d] __TEXT,__cstring: add_entry_to_dir_stack
  [0xd99594] __TEXT,__cstring: "can not lock id zero\n" @%s:%d
  [0xd995b4] __TEXT,__cstring: "locking id %llu, which is already locked by this thread\n" @%s:%d
  [0xd995f7] __TEXT,__cstring: "unlocking id %llu, which is not locked\n" @%s:%d
  [0xd99629] __TEXT,__cstring: %s:%d: %s Cannot make large jkey from unknown type %d (obj_id %llu)
  [0xd9966e] __TEXT,__cstring: make_large_jkey_header_from_jobj
  [0xd9968f] __TEXT,__cstring: %s:%d: %s failed to serialize purgeable %llu into jval of size %u
  [0xd996d2] __TEXT,__cstring: jobj_to_large_key_val
  [0xd996e8] __TEXT,__cstring: %s:%d: %s failed to serialize dir-stats %lld into jval of size %u
  [0xd9972b] __TEXT,__cstring: %s:%d: %s failed to serialize clone mapping <%llu/%llu> into jval of size %u
  [0xd99779] __TEXT,__cstring: %s:%d: %s ***: expanded obj type found on unsupported volume
  [0xd997b7] __TEXT,__cstring: jobj_validate_large_key_val
  [0xd997d3] __TEXT,__cstring: %s:%d: %s key size (%zu) on purgeable record (%llu) is too small
  [0xd99815] __TEXT,__cstring: %s:%d: %s value size (%zu) on purgeable record (%llu) is too small
  [0xd99859] __TEXT,__cstring: %s:%d: %s key size (%zu) on purgeable tombstone (%llu) is too small
  [0xd9989e] __TEXT,__cstring: %s:%d: %s value size (%zu) on purgeable tombstone (%llu) is too small
  [0xd998e5] __TEXT,__cstring: %s:%d: %s value size (%zu) on dir stats (%llu) is too small
  [0xd99922] __TEXT,__cstring: %s:%d: %s key size (%zu) on clone mapping (%llu) is too small
  [0xd99961] __TEXT,__cstring: %s:%d: %s value size (%zu) on clone mapping (%llu) is too small
  [0xd999a2] __TEXT,__cstring: %s:%d: %s value size (%zu) on unknown record (%llu) is too small
  [0xd999e4] __TEXT,__cstring: %s:%d: %s dstream id %llu refcnt %u (delta: %d) would overflow
  [0xd99a24] __TEXT,__cstring: jobj_refcnt_merge
  [0xd99a36] __TEXT,__cstring: "can't have a negative refcnt on crypto state %llu refcnt %d\n" @%s:%d
  [0xd99a7d] __TEXT,__cstring: dir-stats
  [0xd99a87] __TEXT,__cstring: num children
  [0xd99a94] __TEXT,__cstring: total size
  [0xd99a9f] __TEXT,__cstring: attr tag
  [0xd99aa8] __TEXT,__cstring: physical size
  [0xd99ab6] __TEXT,__cstring: full clone size
  [0xd99ac6] __TEXT,__cstring: total_count
  [0xd99ad2] __TEXT,__cstring: %s:%d: don't know how to merge refcounts on objects of file info type %llu
  [0xd99b1e] __TEXT,__cstring: %s:%d: %s clone mapping <%llu, %llu>: failed to update dir-stats key: %s (%d)
  [0xd99b6d] __TEXT,__cstring: %s:%d: %s clone mapping <%llu, %llu>: failed to update attribution tag: %s (%d)
  [0xd99bbe] __TEXT,__cstring: %s:%d: don't know how to merge refcounts on objects of expanded type %d
  [0xd99c07] __TEXT,__cstring: %s:%d: don't know how to merge refcounts on objects of type %d
  [0xd99c47] __TEXT,__cstring: %s:%d: %s %s overflowed on %s <%llu> %s %llu (delta: %lld)
  [0xd99c83] __TEXT,__cstring: jobj_merge_maybe_clamp_64
  [0xd99c9d] __TEXT,__cstring: exp-dir-stats
  [0xd99cab] __TEXT,__cstring: descendants
  [0xd99cb7] __TEXT,__cstring: resource fork size
  [0xd99cca] __TEXT,__cstring: clone size
  [0xd99cd5] __TEXT,__cstring: %s:%d: %s could not update clone size for dir-stats %llu: %s (%d)
  [0xd99d18] __TEXT,__cstring: exp_dir_stats_refcnt_merge
  [0xd99d33] __TEXT,__cstring: purgeable size
  [0xd99d42] __TEXT,__cstring: %s:%d: %s could not update purgeable size for dir-stats %llu: %s (%d)
  [0xd99d89] __TEXT,__cstring: purgeable rsrc size
  [0xd99d9d] __TEXT,__cstring: %s:%d: %s could not update purgeable rsrc size for dir-stats %llu: %s (%d)
  [0xd99de9] __TEXT,__cstring: %s:%d: %s fixing DIR_STATS_IS_SHADOW flag for dir-stats %llu
  [0xd99e27] __TEXT,__cstring: match_jobj_expanded_type_to_tree_type
  [0xd99e4d] __TEXT,__cstring: %s:%d: %s Warning: attempting to place unknown expanded type %hhu into fsroot.
  [0xd99e9d] __TEXT,__cstring: %s:%d: %s Preventing %s of objects to synthetic folder (id %lld, parent %lld)
  [0xd99eec] __TEXT,__cstring: prevent_synthetic_object_operation
  [0xd99f0f] __TEXT,__cstring: %s:%d: %s Shadow create_or_modify_jobj(jobj %p id %lld xid %lld op %d) failed with error %d
  [0xd99f6c] __TEXT,__cstring: duplicate_jobj_op_to_shadow_fs_root
  [0xd99f90] __TEXT,__cstring: %s:%d: *** unknown obj type %d
  [0xd99fb0] __TEXT,__cstring: jobj_size_for_key_val
  [0xd99fc6] __TEXT,__cstring: %s:%d: %s *** unknown expanded obj type %hhu
  [0xd99ff4] __TEXT,__cstring: jobj_size_for_large_key_val
  [0xd9a010] __TEXT,__cstring: %s:%d: unknown expanded type (%hhu) on record (%u)
  [0xd9a044] __TEXT,__cstring: jobj_allocate
  [0xd9a052] __TEXT,__cstring: %s:%d: *** Unknown file info type %llu
  [0xd9a07a] __TEXT,__cstring: %s:%d: *** Can't allocate unknown obj type %d
  [0xd9a0a9] __TEXT,__cstring: %s:%d: %s unknown expanded type (%hhu) on record (%u)
  [0xd9a0e0] __TEXT,__cstring: large_key_val_to_jobj
  [0xd9a0f6] __TEXT,__cstring: %s:%d: %s failed to init extended fields on purgeable %llu from blob
  [0xd9a13c] __TEXT,__cstring: %s:%d: %s failed to init extended fields on dir-stats %llu from blob
  [0xd9a182] __TEXT,__cstring: %s:%d: %s failed to init extended fields on clone mapping <%llu/%llu> from blob
  [0xd9a1d3] __TEXT,__cstring: "invalid offset (%llu) for last fext lookup\n" @%s:%d
  [0xd9a209] __TEXT,__cstring: %s:%d: %s Trying to delete space for extent %lld %lld which has invalid owning_obj_id %lld
  [0xd9a265] __TEXT,__cstring: apfs_free_data_blocks_if_needed
  [0xd9a285] __TEXT,__cstring: %s:%d: %s deleting extent %lld %lld with invalid owning_obj_id %lld while apfs_num_snapshots is 0, this will cause overallocation
  [0xd9a308] __TEXT,__cstring: %s:%d: %s Couldn't remove extent at pbn %llu, err=%d
  [0xd9a33e] __TEXT,__cstring: insert_phys_extent
  [0xd9a351] __TEXT,__cstring: %s:%d: %s key @ %p key.hdr.obj_id %lld val @ %p val.kind %d refcnt %d owning_obj_id 0x%llx
  [0xd9a3ad] __TEXT,__cstring: "kind == NEW && refcnt = %d\n" @%s:%d
  [0xd9a3d3] __TEXT,__cstring: %s:%d: %s key.hdr.kind != NEW && numsnapshots == 0
  [0xd9a407] __TEXT,__cstring: %s:%d: %s Couldn't insert extent, err=%d
  [0xd9a431] __TEXT,__cstring: ino_has_vnode(ino)
